RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
38,77,0,27150,24400,4,3,375,123,4,3,4,3,2,1,1,2,1,0,0,2,1,12,3
124,11,1,19450,26350,1,1,12,100,0,1,0,1,0,0,0,0,0,0,0,0,0,11,11
49,66,0,31750,8300,5,1,398,100,5,1,5,1,5,3,0,2,0,1,0,4,1,6,4
0,115,0,5600,25550,5,5,500,500,0,5,2,5,0,3,5,0,4,3,2,1,5,15,7
82,33,0,2750,25950,3,5,300,479,0,5,0,5,0,0,2,0,0,0,0,0,4,12,9
71,44,0,3150,22350,3,2,255,153,0,2,0,2,0,0,1,0,0,0,0,0,1,5,13
100,11,1,30950,10000,1,1,100,74,1,1,1,1,1,0,0,0,0,1,0,0,0,10,5
75,40,0,30700,25200,3,2,217,111,2,2,3,2,2,2,0,1,0,2,0,1,2,6,8
0,115,0,30850,22000,5,5,500,500,5,5,5,5,4,5,5,4,4,5,2,5,5,12,13
37,40,1,4250,4700,3,3,300,280,0,0,3,3,0,0,0,0,0,0,0,0,0,4,12
25,90,0,32250,10200,4,5,399,342,4,2,4,4,4,2,0,1,0,0,0,3,0,13,13
34,81,0,29900,18550,5,3,436,257,4,2,5,3,4,2,1,1,1,1,0,5,3,9,2
75,40,1,14200,18100,3,2,145,200,1,2,3,2,0,0,0,1,1,1,1,0,2,8,9
30,85,0,21150,11250,2,1,200,2,2,1,2,1,1,0,0,2,0,1,0,1,0,8,9
115,0,0,27100,22200,3,1,118,29,1,1,3,1,0,1,0,0,0,0,0,2,0,2,3
17,98,0,26450,23650,4,3,400,218,1,3,4,3,0,2,1,0,1,1,0,3,2,1,3
0,115,0,25400,21600,5,5,500,500,5,5,5,5,3,5,3,4,1,5,1,5,5,12,8
94,21,0,34100,20800,4,1,400,2,4,1,4,1,4,1,0,0,0,0,0,2,1,9,6
58,11,1,19500,15300,4,2,336,116,4,2,4,2,1,0,0,0,0,0,0,1,1,1,1
98,17,0,24450,23200,2,3,120,187,0,3,2,3,1,1,0,0,0,0,0,1,1,1,6
92,8,1,4700,4300,1,2,88,88,0,0,1,1,1,0,0,0,0,0,0,0,0,11,5
18,97,0,29050,21600,4,4,391,320,1,4,4,4,1,1,4,3,2,1,1,4,3,5,8
