RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
0,115,0,23450,20100,5,5,500,500,4,5,4,5,0,4,5,0,3,0,3,4,5,0,3
81,34,0,27150,20300,4,2,264,176,3,2,4,2,2,0,1,0,0,0,1,1,0,5,3
144,6,1,30900,26700,2,2,124,98,2,2,2,2,2,0,0,0,0,0,0,0,1,5,1
86,40,1,30000,21450,0,4,0,324,0,4,0,4,0,0,1,0,0,0,1,0,0,10,5
62,53,0,31300,26350,4,2,223,109,3,2,4,2,4,1,0,0,0,1,0,1,0,11,14
107,8,0,26800,21000,3,1,229,74,0,1,3,1,1,0,0,0,0,0,0,1,0,4,7
75,40,0,17500,26450,5,3,415,244,3,3,5,3,1,1,0,1,1,2,1,2,1,6,5
56,59,0,27750,25000,5,1,403,36,4,1,5,1,2,0,0,0,0,1,0,2,0,5,0
107,40,1,28350,25850,3,3,251,242,0,3,3,3,3,0,0,0,0,0,1,1,1,15,16
0,115,0,29350,22700,5,5,500,500,5,5,5,5,3,4,5,3,4,3,1,5,5,9,13
36,79,0,4400,4450,5,3,490,300,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0
50,65,0,24550,3650,5,2,367,180,5,0,5,0,2,1,0,0,0,0,0,3,0,3,0
101,14,0,29600,25950,3,2,282,116,0,2,3,2,2,0,0,2,1,1,0,3,2,6,6
116,10,1,17050,26850,1,1,73,12,0,1,1,1,0,0,1,0,0,0,0,1,1,3,5
0,115,0,4100,4650,5,5,500,500,0,0,4,3,0,0,2,0,1,1,0,1,1,1,0
20,95,0,23150,27350,5,5,465,500,1,5,4,5,0,1,3,1,4,1,0,1,4,7,7
46,21,1,27250,14950,2,2,173,39,2,2,2,2,2,2,0,0,0,0,0,1,0,8,10
74,41,0,30850,24850,4,3,400,300,4,3,4,3,3,1,1,0,0,1,0,1,0,12,12
19,96,0,24150,25300,5,5,500,410,2,5,5,5,0,1,2,1,3,0,0,3,1,2,3
51,64,0,30950,7350,5,1,441,100,5,0,5,1,5,3,0,1,0,1,0,5,0,14,11
120,28,1,33100,21950,1,1,100,9,1,1,1,1,1,1,0,1,0,0,0,1,0,8,7
94,21,0,30150,24400,4,2,332,123,2,2,4,2,3,2,0,2,0,0,0,2,0,16,14
47,68,0,32450,27050,4,4,348,270,4,4,4,4,3,2,1,1,1,1,0,2,1,3,6
107,23,1,27700,26750,4,2,309,99,0,2,4,2,2,0,0,0,0,1,0,1,0,16,16
43,72,0,27900,7050,5,2,409,200,5,0,5,1,4,2,1,0,0,0,0,3,1,9,10
46,69,0,30050,23300,4,1,254,100,4,1,4,1,3,2,0,0,0,0,0,2,0,6,4
48,67,0,10250,24700,5,4,323,355,0,4,4,4,0,1,1,0,1,1,0,1,3,4,9
0,115,0,27350,24900,5,5,500,500,3,5,5,5,1,5,5,3,5,2,3,3,5,1,3
60,55,0,27450,7750,3,4,148,246,2,0,3,3,3,2,0,1,0,0,0,2,0,1,4
87,28,0,18400,25700,5,3,307,204,4,3,5,3,0,0,1,0,1,1,1,1,1,5,10
34,81,0,27100,22000,3,4,300,306,1,4,3,4,0,1,1,0,1,1,0,2,1,8,3
97,18,0,31350,25550,4,4,321,243,4,4,4,4,4,1,0,0,0,1,0,1,0,16,19
99,16,0,21300,21300,3,2,218,120,1,2,3,2,1,0,0,0,1,0,0,0,0,2,3
72,43,0,25300,27100,4,4,400,316,1,4,4,4,0,2,0,1,0,1,0,2,2,9,14
0,115,0,20200,1000,5,5,500,500,4,0,5,0,0,1,0,0,0,1,0,1,0,2,0
87,28,0,31350,21300,4,2,374,174,4,2,4,2,4,1,2,0,0,0,0,1,2,5,2
42,73,0,29900,26350,4,4,265,344,2,4,4,4,4,2,1,0,1,0,0,1,1,9,4
